-2.719999973699999796e+00 -0.000000000000000000e+00 -2.719999973699999796e+00
0.000000000000000000e+00 2.719999973699999796e+00 2.719999973699999796e+00
2.719999973699999796e+00 2.719999973699999796e+00 0.000000000000000000e+00
